source_figure,source_panel,source_file,grain,plot_role,row_order,metric_order,metric,metric_label,value,value_pct,ci95_low_pct,ci95_high_pct,ci95_halfwidth_pct,full_pass,denominator,count_label,n_points,runs,suite,suite_label,family,family_label,tier,tier_label,model_tier,model_group,model,model_label,model_order,input_source,denominator_policy,data_scope,notes
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.4801480716253444,48.01480716253444,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.06846846846846845,6.846846846846845,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.23831324831324832,23.83132483132483,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.6214285714285714,62.142857142857146,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.7323293683003504,73.23293683003504,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.376,37.6,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.501,50.1,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.17545454545454545,17.545454545454543,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.37990817197156906,37.99081719715691,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.27692307692307694,27.692307692307693,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.4318660955992101,43.18660955992101,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.12523364485981306,12.523364485981306,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.35342490180711256,35.34249018071126,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.6676328502415458,66.76328502415458,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.7343563804799054,73.43563804799054,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.20504201680672268,20.504201680672267,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.5359476098817423,53.59476098817423,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.3284132841328413,32.84132841328413,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.6016604909522376,60.16604909522376,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,2,formal_mean,Scenario-level conformance,0.711,71.1,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,3,stepwise_mean,Step-level progress,0.768,76.8,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,2,formal_mean,Scenario-level conformance,0.7802631578947368,78.02631578947367,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,3,stepwise_mean,Step-level progress,0.8189695830485304,81.89695830485304,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,2,formal_mean,Scenario-level conformance,0.6953488372093023,69.53488372093022,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,3,stepwise_mean,Step-level progress,0.7268126780310433,72.68126780310433,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,2,formal_mean,Scenario-level conformance,0.5011627906976744,50.116279069767444,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,3,stepwise_mean,Step-level progress,0.7453257240175845,74.53257240175844,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,2,formal_mean,Scenario-level conformance,0.998,99.8,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,6,3,stepwise_mean,Step-level progress,1.0,100.0,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
